MCS,Cell_ID,Cell_TarVol,Cell_Vol,Cell_TarSur,Cell_Sur
0,2790,96.0,96,0.0,42.0
0,2791,154.0,155,0.0,56.0
0,2792,135.0,135,0.0,52.0
0,2793,378.0,378,0.0,92.0
0,2794,204.0,204,0.0,66.0
0,2795,83.0,81,0.0,40.0
0,2796,117.0,116,0.0,44.0
0,2797,167.0,167,0.0,56.0
0,2798,135.0,135,0.0,56.0
0,2799,89.0,90,0.0,48.0
0,2800,152.0,152,0.0,56.0
0,2801,150.0,150,0.0,52.0
0,2802,168.0,168,0.0,54.0
0,2803,99.0,98,0.0,44.0
0,2804,99.0,98,0.0,54.0
0,2805,148.0,149,0.0,60.0
0,2806,96.0,97,0.0,48.0
0,2807,166.0,166,0.0,60.0
0,2808,199.0,198,0.0,62.0
0,2809,150.0,150,0.0,54.0
0,2810,75.0,75,0.0,42.0
0,2811,137.0,139,0.0,52.0
0,2812,112.0,114,0.0,56.0
0,2813,125.0,124,0.0,52.0
0,2814,107.0,108,0.0,52.0
0,2815,183.0,183,0.0,60.0
0,2816,122.0,122,0.0,48.0
0,2817,311.0,311,0.0,82.0
0,2818,205.0,205,0.0,70.0
0,2819,132.0,132,0.0,48.0
0,2820,108.0,108,0.0,46.0
0,2821,145.0,144,0.0,56.0
0,2822,134.0,134,0.0,50.0
0,2823,143.0,145,0.0,62.0
0,2824,174.0,176,0.0,66.0
0,2825,141.0,142,0.0,52.0
0,2826,60.0,59,0.0,32.0
0,2827,83.0,85,0.0,42.0
0,2828,118.0,118,0.0,46.0
0,2829,207.0,207,0.0,66.0
0,2830,139.0,140,0.0,52.0
0,2831,112.0,114,0.0,48.0
0,2832,102.0,102,0.0,46.0
0,2833,66.0,65,0.0,34.0
0,2834,215.0,215,0.0,66.0
0,2835,137.0,138,0.0,50.0
0,2836,95.0,95,0.0,42.0
0,2837,132.0,132,0.0,54.0
0,2838,72.0,71,0.0,34.0
0,2839,76.0,76,0.0,42.0
0,2840,81.0,80,0.0,46.0
0,2841,78.0,77,0.0,38.0
0,2842,198.0,198,0.0,64.0
0,2843,132.0,132,0.0,50.0
0,2844,148.0,148,0.0,58.0
0,2845,189.0,189,0.0,64.0
0,2846,132.0,132,0.0,52.0
0,2847,185.0,184,0.0,58.0
0,2848,114.0,115,0.0,46.0
0,2849,124.0,124,0.0,54.0
0,2850,105.0,103,0.0,44.0
0,2851,121.0,120,0.0,58.0
0,2852,105.0,105,0.0,46.0
0,2853,161.0,161,0.0,56.0
0,2854,125.0,124,0.0,52.0
0,2855,162.0,162,0.0,56.0
0,2856,207.0,208,0.0,66.0
0,2857,79.0,79,0.0,42.0
0,2858,131.0,130,0.0,48.0
0,2859,171.0,170,0.0,60.0
0,2860,99.0,100,0.0,46.0
0,2861,164.0,164,0.0,62.0
0,2862,180.0,181,0.0,62.0
0,2863,319.0,318,0.0,82.0
0,2864,185.0,184,0.0,62.0
0,2865,103.0,103,0.0,62.0
0,2866,109.0,108,0.0,52.0
0,2867,138.0,138,0.0,52.0
0,2868,64.0,64,0.0,32.0
0,2869,320.0,322,0.0,86.0
0,2870,165.0,165,0.0,60.0
0,2871,128.0,128,0.0,50.0
0,2872,119.0,120,0.0,50.0
0,2873,198.0,198,0.0,66.0
0,2874,98.0,98,0.0,44.0
0,2875,152.0,153,0.0,54.0
0,2876,92.0,93,0.0,46.0
0,2877,74.0,74,0.0,46.0
0,2878,120.0,119,0.0,48.0
0,2879,96.0,95,0.0,42.0
0,2880,89.0,88,0.0,40.0
0,2881,122.0,123,0.0,50.0
0,2882,106.0,106,0.0,54.0
0,2883,83.0,83,0.0,42.0
0,2884,76.0,76,0.0,42.0
0,2885,268.0,267,0.0,72.0
0,2886,133.0,132,0.0,52.0
0,2887,75.0,74,0.0,38.0
0,2888,150.0,149,0.0,60.0
0,2889,164.0,165,0.0,64.0
0,2890,98.0,98,0.0,52.0
0,2891,165.0,166,0.0,60.0
0,2892,104.0,103,0.0,50.0
0,2893,126.0,126,0.0,50.0
0,2894,58.0,57,0.0,36.0
0,2895,142.0,142,0.0,58.0
0,2896,126.0,126,0.0,48.0
0,2897,118.0,118,0.0,48.0
0,2898,101.0,103,0.0,46.0
0,2899,174.0,173,0.0,70.0
0,2900,89.0,90,0.0,40.0
0,2901,71.0,71,0.0,38.0
0,2902,96.0,96,0.0,50.0
0,2903,93.0,93,0.0,50.0
0,2904,118.0,118,0.0,56.0
0,2905,249.0,248,0.0,76.0
0,2906,129.0,127,0.0,56.0
0,2907,108.0,107,0.0,48.0
0,2908,177.0,177,0.0,60.0
0,2909,271.0,271,0.0,88.0
0,2910,90.0,90,0.0,50.0
0,2911,120.0,119,0.0,54.0
0,2912,114.0,115,0.0,60.0
0,2913,183.0,184,0.0,70.0
0,2914,115.0,116,0.0,50.0
0,2915,124.0,125,0.0,52.0
0,2916,113.0,115,0.0,48.0
0,2917,151.0,153,0.0,62.0
0,2918,132.0,133,0.0,56.0
0,2919,90.0,87,0.0,46.0
0,2920,195.0,195,0.0,66.0
0,2921,170.0,171,0.0,62.0
0,2922,115.0,116,0.0,54.0
0,2923,117.0,118,0.0,46.0
0,2924,83.0,83,0.0,42.0
0,2925,142.0,142,0.0,56.0
0,2926,315.0,316,0.0,84.0
0,2927,199.0,198,0.0,62.0
0,2928,109.0,108,0.0,52.0
0,2929,96.0,95,0.0,52.0
0,2930,58.0,58,0.0,34.0
0,2931,146.0,146,0.0,56.0
0,2932,45.0,44,0.0,28.0
0,2933,57.0,57,0.0,34.0
0,2934,55.0,55,0.0,34.0
0,2935,184.0,185,0.0,66.0
0,2936,315.0,315,0.0,80.0
0,2937,245.0,245,0.0,72.0
0,2938,234.0,234,0.0,66.0
0,2939,66.0,65,0.0,34.0
0,2940,162.0,161,0.0,60.0
0,2941,107.0,108,0.0,48.0
0,2942,95.0,96,0.0,42.0
0,2943,132.0,133,0.0,58.0
0,2944,159.0,159,0.0,56.0
0,2945,72.0,72,0.0,42.0
0,2946,102.0,100,0.0,44.0
0,2947,144.0,145,0.0,60.0
0,2948,153.0,154,0.0,60.0
0,2949,170.0,170,0.0,60.0
0,2950,226.0,227,0.0,78.0
0,2951,151.0,151,0.0,58.0
0,2952,24.0,23,0.0,22.0
0,2953,37.0,36,0.0,28.0
0,2954,143.0,143,0.0,50.0
0,2955,121.0,122,0.0,48.0
0,2956,100.0,100,0.0,48.0
0,2957,212.0,213,0.0,68.0
0,2958,153.0,153,0.0,58.0
0,2959,72.0,72,0.0,38.0
0,2960,172.0,172,0.0,60.0
0,2961,172.0,175,0.0,66.0
0,2962,204.0,203,0.0,66.0
0,2963,102.0,100,0.0,48.0
0,2964,44.0,44,0.0,36.0
0,2965,72.0,70,0.0,38.0
0,2966,125.0,125,0.0,46.0
0,2967,90.0,89,0.0,42.0
0,2968,262.0,263,0.0,74.0
0,2969,121.0,121,0.0,46.0
0,2970,133.0,132,0.0,56.0
0,2971,93.0,92,0.0,44.0
0,2972,23.0,20,0.0,30.0
0,2973,102.0,102,0.0,44.0
0,2974,90.0,89,0.0,46.0
0,2975,172.0,170,0.0,56.0
0,2976,306.0,307,0.0,80.0
0,2977,183.0,184,0.0,64.0
0,2978,101.0,100,0.0,46.0
0,2979,323.0,322,0.0,92.0
0,2980,127.0,127,0.0,46.0
0,2981,123.0,123,0.0,50.0
0,2982,72.0,71,0.0,36.0
0,2983,143.0,143,0.0,56.0
0,2984,76.0,76,0.0,38.0
0,2985,150.0,151,0.0,56.0
0,2986,118.0,119,0.0,54.0
0,2987,159.0,161,0.0,58.0
0,2988,84.0,86,0.0,42.0
0,2989,86.0,86,0.0,44.0
0,2990,105.0,105,0.0,46.0
0,2991,107.0,108,0.0,52.0
0,2992,339.0,339,0.0,82.0
0,2993,143.0,143,0.0,62.0
0,2994,141.0,141,0.0,60.0
0,2995,127.0,127,0.0,48.0
0,2996,182.0,183,0.0,62.0
0,2997,104.0,105,0.0,50.0
0,2998,179.0,180,0.0,66.0
0,2999,126.0,126,0.0,50.0
0,3000,109.0,109,0.0,46.0
0,3001,123.0,122,0.0,52.0
0,3002,112.0,113,0.0,50.0
0,3003,172.0,172,0.0,58.0
0,3004,61.0,60,0.0,34.0
0,3005,68.0,67,0.0,42.0
0,3006,108.0,107,0.0,44.0
0,3007,102.0,102,0.0,48.0
0,3008,213.0,214,0.0,74.0
0,3009,142.0,142,0.0,54.0
0,3010,110.0,109,0.0,46.0
0,3011,94.0,94,0.0,40.0
0,3012,156.0,157,0.0,56.0
0,3013,243.0,243,0.0,70.0
0,3014,160.0,161,0.0,62.0
0,3015,132.0,132,0.0,52.0
0,3016,132.0,131,0.0,50.0
0,3017,136.0,135,0.0,48.0
0,3018,148.0,147,0.0,52.0
0,3019,174.0,174,0.0,60.0
0,3020,109.0,108,0.0,50.0
0,3021,104.0,104,0.0,42.0
0,3022,95.0,96,0.0,48.0
0,3023,156.0,157,0.0,56.0
0,3024,82.0,82,0.0,40.0
0,3025,184.0,184,0.0,62.0
0,3026,285.0,287,0.0,74.0
0,3027,125.0,123,0.0,52.0
0,3028,144.0,145,0.0,56.0
0,3029,115.0,115,0.0,50.0
0,3030,99.0,99,0.0,40.0
0,3031,88.0,89,0.0,44.0
0,3032,50.0,51,0.0,38.0
0,3033,117.0,116,0.0,52.0
0,3034,45.0,45,0.0,28.0
0,3035,88.0,88,0.0,38.0
0,3036,120.0,121,0.0,52.0
0,3037,66.0,65,0.0,38.0
0,3038,78.0,77,0.0,40.0
0,3039,131.0,131,0.0,52.0
0,3040,157.0,157,0.0,60.0
0,3041,111.0,111,0.0,46.0
0,3042,120.0,122,0.0,56.0
0,3043,122.0,123,0.0,50.0
0,3044,106.0,108,0.0,50.0
0,3045,65.0,65,0.0,36.0
0,3046,148.0,148,0.0,52.0
0,3047,111.0,111,0.0,46.0
0,3048,156.0,156,0.0,58.0
0,3049,131.0,130,0.0,58.0
0,3050,146.0,147,0.0,62.0
0,3051,100.0,102,0.0,52.0
0,3052,133.0,133,0.0,62.0
0,3053,98.0,98,0.0,50.0
0,3054,85.0,85,0.0,44.0
0,3055,103.0,103,0.0,52.0
0,3056,93.0,93,0.0,40.0
0,3057,86.0,86,0.0,40.0
0,3058,146.0,145,0.0,54.0
0,3059,262.0,263,0.0,66.0
0,3060,142.0,142,0.0,56.0
0,3061,108.0,107,0.0,48.0
0,3062,76.0,75,0.0,38.0
0,3063,118.0,118,0.0,54.0
0,3064,91.0,90,0.0,40.0
0,3065,128.0,128,0.0,48.0
0,3066,66.0,67,0.0,40.0
0,3067,106.0,105,0.0,50.0
0,3068,91.0,91,0.0,48.0
0,3069,114.0,115,0.0,52.0
0,3070,271.0,272,0.0,78.0
0,3071,100.0,100,0.0,52.0
0,3072,114.0,114,0.0,54.0
0,3073,80.0,80,0.0,42.0
0,3074,56.0,56,0.0,30.0
0,3075,96.0,95,0.0,44.0
0,3076,124.0,123,0.0,52.0
0,3077,78.0,78,0.0,40.0
0,3078,88.0,88,0.0,44.0
0,3079,156.0,156,0.0,62.0
0,3080,103.0,102,0.0,52.0
0,3081,151.0,152,0.0,62.0
0,3082,155.0,155,0.0,58.0
0,3083,125.0,124,0.0,50.0
0,3084,181.0,181,0.0,60.0
0,3085,90.0,89,0.0,48.0
0,3086,128.0,128,0.0,56.0
0,3087,94.0,95,0.0,44.0
0,3088,64.0,64,0.0,40.0
0,3089,98.0,97,0.0,44.0
0,3090,120.0,119,0.0,56.0
0,3091,120.0,121,0.0,50.0
0,3092,316.0,317,0.0,80.0
0,3093,70.0,70,0.0,42.0
0,3094,131.0,130,0.0,56.0
0,3095,98.0,98,0.0,48.0
0,3096,201.0,201,0.0,82.0
0,3097,119.0,120,0.0,48.0
0,3098,83.0,82,0.0,44.0
0,3099,96.0,98,0.0,52.0
0,3100,206.0,206,0.0,66.0
0,3101,200.0,201,0.0,72.0
0,3102,68.0,68,0.0,38.0
0,3103,139.0,140,0.0,60.0
0,3104,74.0,74,0.0,38.0
0,3105,119.0,119,0.0,50.0
0,3106,66.0,65,0.0,42.0
0,3107,66.0,66,0.0,48.0
0,3108,126.0,126,0.0,52.0
0,3109,62.0,62,0.0,40.0
0,3110,130.0,130,0.0,60.0
0,3111,62.0,62,0.0,40.0
0,3112,131.0,130,0.0,58.0
0,3113,126.0,126,0.0,50.0
0,3114,73.0,73,0.0,40.0
0,3115,80.0,80,0.0,40.0
0,3116,105.0,106,0.0,44.0
0,3117,75.0,74,0.0,44.0
0,3118,149.0,150,0.0,60.0
0,3119,279.0,279,0.0,76.0
0,3120,73.0,73,0.0,36.0
0,3121,76.0,75,0.0,38.0
0,3122,116.0,116,0.0,60.0
0,3123,106.0,107,0.0,52.0
0,3124,108.0,110,0.0,52.0
0,3125,112.0,111,0.0,46.0
0,3126,97.0,96,0.0,48.0
0,3127,130.0,129,0.0,52.0
0,3128,105.0,104,0.0,46.0
0,3129,91.0,90,0.0,40.0
0,3130,128.0,127,0.0,50.0
0,3131,97.0,96,0.0,46.0
0,3132,104.0,102,0.0,44.0
0,3133,147.0,147,0.0,52.0
0,3134,120.0,120,0.0,54.0
0,3135,65.0,64,0.0,38.0
0,3136,159.0,159,0.0,56.0
0,3137,102.0,102,0.0,42.0
0,3138,104.0,103,0.0,50.0
0,3139,123.0,124,0.0,52.0
0,3140,102.0,102,0.0,56.0
0,3141,113.0,112,0.0,48.0
0,3142,124.0,122,0.0,54.0
0,3143,176.0,176,0.0,62.0
0,3144,80.0,81,0.0,48.0
0,3145,116.0,116,0.0,48.0
0,3146,158.0,158,0.0,56.0
0,3147,131.0,131,0.0,50.0
0,3148,72.0,72,0.0,44.0
0,3149,111.0,112,0.0,50.0
0,3150,136.0,135,0.0,60.0
0,3151,104.0,105,0.0,46.0
0,3152,131.0,132,0.0,56.0
0,3153,131.0,132,0.0,58.0
0,3154,94.0,95,0.0,46.0
0,3155,124.0,122,0.0,56.0
0,3156,113.0,114,0.0,50.0
0,3157,76.0,76,0.0,42.0
0,3158,168.0,169,0.0,60.0
0,3159,111.0,110,0.0,44.0
0,3160,142.0,141,0.0,54.0
0,3161,134.0,135,0.0,52.0
0,3162,104.0,103,0.0,42.0
0,3163,117.0,117,0.0,54.0
0,3164,218.0,220,0.0,66.0
0,3165,92.0,93,0.0,44.0
0,3166,106.0,107,0.0,48.0
0,3167,126.0,127,0.0,50.0
0,3168,152.0,153,0.0,52.0
0,3169,74.0,74,0.0,50.0
0,3170,102.0,102,0.0,48.0
0,3171,181.0,182,0.0,62.0
0,3172,137.0,137,0.0,54.0
0,3173,160.0,160,0.0,56.0
0,3174,115.0,117,0.0,50.0
0,3175,85.0,85,0.0,44.0
0,3176,94.0,93,0.0,42.0
0,3177,112.0,112,0.0,48.0
0,3178,84.0,86,0.0,42.0
0,3179,263.0,263,0.0,76.0
0,3180,140.0,139,0.0,64.0
0,3181,129.0,129,0.0,50.0
0,3182,126.0,126,0.0,52.0
0,3183,77.0,77,0.0,38.0
0,3184,99.0,100,0.0,48.0
0,3185,164.0,163,0.0,60.0
0,3186,123.0,123,0.0,52.0
0,3187,133.0,133,0.0,50.0
0,3188,82.0,82,0.0,44.0
0,3189,95.0,96,0.0,50.0
0,3190,94.0,95,0.0,52.0
0,3191,171.0,171,0.0,60.0
0,3192,177.0,178,0.0,72.0
0,3193,77.0,77,0.0,40.0
0,3194,68.0,67,0.0,40.0
0,3195,158.0,158,0.0,54.0
0,3196,118.0,117,0.0,50.0
0,3197,85.0,85,0.0,42.0
0,3198,48.0,49,0.0,34.0
0,3199,123.0,123,0.0,48.0
0,3200,68.0,68,0.0,38.0
0,3201,109.0,110,0.0,50.0
0,3202,153.0,153,0.0,58.0
0,3203,124.0,123,0.0,54.0
0,3204,94.0,93,0.0,52.0
0,3205,76.0,77,0.0,42.0
0,3206,118.0,116,0.0,52.0
0,3207,154.0,153,0.0,56.0
0,3208,140.0,139,0.0,50.0
0,3209,98.0,97,0.0,46.0
0,3210,60.0,59,0.0,34.0
0,3211,101.0,101,0.0,44.0
0,3212,181.0,182,0.0,62.0
0,3213,108.0,109,0.0,52.0
0,3214,114.0,115,0.0,58.0
0,3215,153.0,153,0.0,58.0
0,3216,182.0,182,0.0,66.0
0,3217,156.0,156,0.0,56.0
0,3218,156.0,157,0.0,62.0
0,3219,132.0,132,0.0,50.0
0,3220,138.0,138,0.0,54.0
0,3221,151.0,150,0.0,58.0
0,3222,126.0,126,0.0,52.0
0,3223,93.0,93,0.0,46.0
0,3224,141.0,142,0.0,58.0
0,3225,94.0,94,0.0,44.0
0,3226,126.0,126,0.0,48.0
0,3227,102.0,102,0.0,44.0
0,3228,394.0,395,0.0,88.0
0,3229,415.0,416,0.0,90.0
0,3230,93.0,92,0.0,42.0
0,3231,154.0,156,0.0,56.0
0,3232,110.0,110,0.0,54.0
0,3233,98.0,99,0.0,42.0
0,3234,163.0,162,0.0,66.0
0,3235,110.0,111,0.0,48.0
0,3236,140.0,138,0.0,50.0
0,3237,102.0,102,0.0,48.0
0,3238,168.0,168,0.0,54.0
0,3239,120.0,119,0.0,54.0
0,3240,94.0,94,0.0,48.0
0,3241,173.0,172,0.0,62.0
0,3242,66.0,65,0.0,40.0
0,3243,158.0,158,0.0,54.0
0,3244,222.0,223,0.0,62.0
0,3245,131.0,132,0.0,52.0
0,3246,119.0,120,0.0,52.0
0,3247,68.0,69,0.0,42.0
0,3248,97.0,97,0.0,52.0
0,3249,138.0,139,0.0,52.0
0,3250,166.0,168,0.0,56.0
0,3251,103.0,104,0.0,54.0
0,3252,132.0,132,0.0,60.0
0,3253,131.0,130,0.0,52.0
0,3254,150.0,151,0.0,62.0
0,3255,72.0,72,0.0,38.0
0,3256,150.0,149,0.0,58.0
0,3257,99.0,100,0.0,52.0
0,3258,148.0,147,0.0,54.0
0,3259,106.0,106,0.0,48.0
0,3260,111.0,110,0.0,50.0
0,3261,87.0,87,0.0,42.0
0,3262,91.0,92,0.0,48.0
0,3263,180.0,181,0.0,62.0
0,3264,128.0,129,0.0,54.0
0,3265,172.0,172,0.0,66.0
0,3266,115.0,115,0.0,52.0
0,3267,153.0,152,0.0,54.0
0,3268,154.0,154,0.0,60.0
0,3269,58.0,56,0.0,34.0
0,3270,123.0,123,0.0,50.0
0,3271,110.0,110,0.0,48.0
0,3272,238.0,236,0.0,64.0
0,3273,106.0,107,0.0,46.0
0,3274,95.0,95,0.0,40.0
0,3275,103.0,102,0.0,46.0
0,3276,127.0,128,0.0,56.0
0,3277,100.0,99,0.0,46.0
0,3278,137.0,137,0.0,48.0
0,3279,78.0,77,0.0,42.0
0,3280,167.0,168,0.0,58.0
0,3281,163.0,163,0.0,60.0
0,3282,257.0,257,0.0,74.0
0,3283,140.0,139,0.0,52.0
0,3284,120.0,120,0.0,46.0
0,3285,140.0,141,0.0,54.0
0,3286,99.0,100,0.0,48.0
0,3287,91.0,91,0.0,46.0
0,3288,92.0,94,0.0,44.0
0,3289,119.0,119,0.0,48.0
0,3290,108.0,108,0.0,48.0
0,3291,78.0,78,0.0,42.0
0,3292,119.0,119,0.0,50.0
0,3293,83.0,83,0.0,52.0
0,3294,71.0,71,0.0,38.0
0,3295,145.0,143,0.0,54.0
0,3296,140.0,140,0.0,50.0
0,3297,115.0,115,0.0,44.0
0,3298,72.0,72,0.0,40.0
0,3299,119.0,118,0.0,52.0
0,3300,140.0,139,0.0,52.0
0,3301,123.0,123,0.0,48.0
0,3302,188.0,189,0.0,60.0
0,3303,116.0,116,0.0,60.0
0,3304,169.0,169,0.0,60.0
0,3305,45.0,46,0.0,30.0
0,3306,59.0,58,0.0,38.0
0,3307,139.0,138,0.0,58.0
0,3308,94.0,94,0.0,50.0
0,3309,133.0,133,0.0,50.0
0,3310,152.0,151,0.0,52.0
0,3311,99.0,99,0.0,42.0
0,3312,157.0,157,0.0,64.0
0,3313,95.0,95,0.0,46.0
0,3314,415.0,415,0.0,96.0
0,3315,124.0,124,0.0,52.0
0,3316,144.0,144,0.0,56.0
0,3317,70.0,70,0.0,38.0
0,3318,132.0,133,0.0,58.0
0,3319,160.0,160,0.0,56.0
0,3320,131.0,131,0.0,48.0
0,3321,179.0,178,0.0,66.0
0,3322,176.0,176,0.0,60.0
0,3323,163.0,163,0.0,52.0
0,3324,97.0,96,0.0,44.0
0,3325,131.0,132,0.0,54.0
0,3326,136.0,137,0.0,50.0
0,3327,136.0,137,0.0,52.0
0,3328,137.0,136,0.0,50.0
0,3329,147.0,146,0.0,56.0
0,3330,96.0,95,0.0,44.0
0,3331,146.0,147,0.0,54.0
0,3332,133.0,134,0.0,52.0
0,3333,124.0,123,0.0,46.0
0,3334,158.0,157,0.0,62.0
0,3335,273.0,273,0.0,78.0
0,3336,184.0,183,0.0,60.0
0,3337,102.0,102,0.0,44.0
0,3338,88.0,88,0.0,44.0
0,3339,228.0,228,0.0,64.0
0,3340,132.0,132,0.0,54.0
0,3341,121.0,121,0.0,48.0
0,3342,74.0,75,0.0,46.0
0,3343,180.0,179,0.0,60.0
0,3344,150.0,150,0.0,60.0
0,3345,162.0,162,0.0,62.0
0,3346,165.0,166,0.0,60.0
0,3347,95.0,93,0.0,44.0
0,3348,136.0,136,0.0,54.0
0,3349,172.0,172,0.0,58.0
0,3350,156.0,156,0.0,60.0
0,3351,73.0,73,0.0,40.0
0,3352,109.0,110,0.0,50.0
0,3353,190.0,191,0.0,64.0
0,3354,70.0,70,0.0,38.0
0,3355,110.0,109,0.0,46.0
0,3356,97.0,97,0.0,46.0
0,3357,99.0,100,0.0,46.0
0,3358,124.0,123,0.0,46.0
0,3359,286.0,286,0.0,74.0
0,3360,124.0,123,0.0,50.0
0,3361,146.0,147,0.0,54.0
0,3362,102.0,101,0.0,46.0
0,3363,98.0,99,0.0,44.0
0,3364,78.0,79,0.0,40.0
0,3365,115.0,116,0.0,46.0
0,3366,133.0,133,0.0,56.0
0,3367,129.0,129,0.0,54.0
0,3368,116.0,117,0.0,48.0
0,3369,171.0,173,0.0,60.0
0,3370,1.0,1,0.0,4.0
0,3371,133.0,134,0.0,56.0
0,3372,132.0,132,0.0,54.0
0,3373,188.0,187,0.0,62.0
0,3374,149.0,149,0.0,58.0
0,3375,84.0,83,0.0,42.0
0,3376,108.0,107,0.0,48.0
0,3377,113.0,114,0.0,46.0
0,3378,158.0,159,0.0,56.0
0,3379,126.0,126,0.0,48.0
0,3380,102.0,102,0.0,46.0
0,3381,144.0,143,0.0,52.0
0,3382,61.0,60,0.0,50.0
0,3383,100.0,100,0.0,46.0
0,3384,118.0,119,0.0,56.0
0,3385,71.0,69,0.0,36.0
0,3386,114.0,115,0.0,52.0
0,3387,82.0,83,0.0,40.0
0,3388,146.0,148,0.0,52.0
0,3389,192.0,191,0.0,58.0
0,3390,157.0,156,0.0,52.0
0,3391,180.0,179,0.0,56.0
0,3392,140.0,140,0.0,62.0
0,3393,156.0,156,0.0,52.0
0,3394,214.0,213,0.0,62.0
0,3395,100.0,98,0.0,46.0
0,3396,85.0,84,0.0,46.0
0,3397,132.0,131,0.0,46.0
0,3398,144.0,143,0.0,48.0
0,3399,171.0,170,0.0,62.0
0,3400,216.0,215,0.0,66.0
0,3401,138.0,138,0.0,58.0
0,3402,143.0,143,0.0,50.0
0,3403,82.0,83,0.0,40.0
0,3404,144.0,144,0.0,50.0
0,3405,132.0,131,0.0,46.0
0,3406,156.0,155,0.0,52.0
0,3407,109.0,110,0.0,50.0
0,3408,169.0,169,0.0,58.0
0,3409,169.0,170,0.0,54.0
0,3410,195.0,195,0.0,58.0
0,3411,132.0,131,0.0,48.0
0,3412,182.0,183,0.0,60.0
0,3413,121.0,121,0.0,44.0
0,3414,176.0,177,0.0,56.0
0,3415,101.0,101,0.0,42.0
0,3416,182.0,182,0.0,58.0
0,3417,132.0,131,0.0,48.0
0,3418,154.0,153,0.0,52.0
0,3419,99.0,99,0.0,42.0
0,3420,80.0,81,0.0,38.0
0,3421,144.0,143,0.0,50.0
0,3422,132.0,132,0.0,46.0
0,3423,160.0,160,0.0,56.0
0,3424,84.0,83,0.0,40.0
0,3425,84.0,83,0.0,38.0
0,3426,2756.0,2756,0.0,2752.0
